Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Hf. Kongevang 39,,,1495000,Fritidshus,2,1980,mellem,"2,25",290,134,36,41527,N/A,https://www.dingeo.dk/adresse/2770-kastrup/hf.%20kongevang-39/
Kibækvej 2,55.613428,12.596619,8875000,Villa,7,1973,mellem,"1,91",308,881,175,50714,A,https://www.dingeo.dk/adresse/2770-kastrup/kib%C3%A6kvej-2/
Christen Kolds Alle 18,55.619958,12.62396,4995000,Villa,3,1933,mellem,"1,41",764,322,93,53709,D,https://www.dingeo.dk/adresse/2770-kastrup/christen%20kolds%20alle-18/
Hans Jægers Vænge 1,55.626996,12.601159,5295000,Villa,5,1960,lav,385,73,335,143,37027,C,https://www.dingeo.dk/adresse/2770-kastrup/hans%20j%C3%A6gers%20v%C3%A6nge-1/
"Amager Landevej 90, 3. tv",55.63292,12.620575,2995000,Ejerlejlighed,3,,lav,88,339,439,87,34425,D,https://www.dingeo.dk/adresse/2770-kastrup/amager%20landevej-90/3-tv/
Sirgræsvej 128,55.633755,12.622644,6195000,Villa,5,1945,lav,144,420,415,110,56318,D,https://www.dingeo.dk/adresse/2770-kastrup/sirgr%C3%A6svej-128/
Spicas Alle 28,55.628268,12.619031,4295000,Villa,4,1980,lav,508,206,718,121,35495,E,https://www.dingeo.dk/adresse/2770-kastrup/spicas%20alle-28/
Kongelundsvej 463,55.600522,12.583214,3495000,Villa,4,1970,mellem,"3,30",273,201,131,26679,F,https://www.dingeo.dk/adresse/2770-kastrup/kongelundsvej-463/
Sandkåsvej 7,55.634876,12.606275,6295000,Villa,6,1965,mellem,609,272,559,148,42533,D,https://www.dingeo.dk/adresse/2770-kastrup/sandk%C3%A5svej-7/
Avlum Alle 5,55.620813,12.60235,3748000,Villa,3,1951,mellem,"1,08",232,371,76,49315,N/A,https://www.dingeo.dk/adresse/2770-kastrup/avlum%20alle-5/
"Englandsvej 278, 1. th",55.633516,12.600636,4695000,Ejerlejlighed,4,,mellem,340,227,301,102,46029,C,https://www.dingeo.dk/adresse/2770-kastrup/englandsvej-278/1-th/
Studsbøl Alle 8,55.619551,12.584871,3995000,Villa,5,1964,mellem,"1,28",104,130,94,42500,N/A,https://www.dingeo.dk/adresse/2770-kastrup/studsb%C3%B8l%20alle-8/
Tømmerupvej 153,55.599998,12.603906,4695000,Villa,6,1968,meget lav,"3,39",819,1.183,161,29161,D,https://www.dingeo.dk/adresse/2770-kastrup/t%C3%B8mmerupvej-153/
Kongelundsvej 343,55.612195,12.585189,4795000,Villa,6,1972,mellem,"2,06",447,272,170,28205,D,https://www.dingeo.dk/adresse/2770-kastrup/kongelundsvej-343/
Vittrup Alle 30,55.616115,12.601652,8100000,Villa,5,1963,mellem,"1,59",126,841,171,47368,B,https://www.dingeo.dk/adresse/2770-kastrup/vittrup%20alle-30/
Jacob Appels Alle 100,55.619033,12.611394,4645000,Rækkehus,5,1957,mellem,"1,44",130,936,102,45539,D,https://www.dingeo.dk/adresse/2770-kastrup/jacob%20appels%20alle-100/
"Teglkåsvej 1, 2. th",55.632614,12.620691,2495000,Ejerlejlighed,3,,lav,71,318,474,75,33266,D,https://www.dingeo.dk/adresse/2770-kastrup/teglk%C3%A5svej-1/2-th/
Kongelundsvej 457,55.600964,12.583266,4500000,Villa,6,1984,mellem,"3,25",236,250,151,29801,C,https://www.dingeo.dk/adresse/2770-kastrup/kongelundsvej-457/
Præstefælledvej 121,55.614569,12.605197,4995000,Villa,6,1962,mellem,"1,79",224,1.071,155,32225,E,https://www.dingeo.dk/adresse/2770-kastrup/pr%C3%A6stef%C3%A6lledvej-121/
Snoghøj Alle 86,55.619816,12.613025,4398000,Rækkehus,5,1955,mellem,"1,42",202,833,123,35756,C,https://www.dingeo.dk/adresse/2770-kastrup/snogh%C3%B8j%20alle-86/
Johannesburg Alle 2,55.597399,12.582791,4350000,Villa,5,1973,mellem,"3,64",587,147,163,26687,C,https://www.dingeo.dk/adresse/2770-kastrup/johannesburg%20alle-2/
Løjtegårdshaven 10,55.622127,12.614816,4698000,Rækkehus,4,2000,mellem,"1,24",479,655,126,37285,C,https://www.dingeo.dk/adresse/2770-kastrup/l%C3%B8jteg%C3%A5rdshaven-10/
"Konvalvej 15, 1. tv",55.635038,12.626145,2295000,Ejerlejlighed,3,,lav,390,320,511,75,30600,C,https://www.dingeo.dk/adresse/2770-kastrup/konvalvej-15/1-tv/
Østbirk Alle 29,55.615317,12.624671,6495000,Villa,5,2015,mellem,"1,92",835,830,177,36694,A2010,https://www.dingeo.dk/adresse/2770-kastrup/%C3%B8stbirk%20alle-29/
Hf. Kongevang 89,,,2995000,Fritidshus,4,2018,mellem,"2,46",119,185,103,29077,N/A,https://www.dingeo.dk/adresse/2770-kastrup/hf.%20kongevang-89/
Vegas Alle 13,55.625898,12.621099,7695000,Villa,7,2007,lav,740,437,426,234,32884,D,https://www.dingeo.dk/adresse/2770-kastrup/vegas%20alle-13/
