Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Søndervigvej 16,55.691884,12.47406,6795000,Villa,6,1954,mellem,"1,06",565,451,151,45000,D,https://www.dingeo.dk/adresse/2720-vanl%C3%B8se/s%C3%B8ndervigvej-16/
"Jyllingevej 2, 2. tv",55.693942,12.493453,5195000,Ejerlejlighed,6,,lav,672,190,63,156,33301,D,https://www.dingeo.dk/adresse/2720-vanl%C3%B8se/jyllingevej-2/2-tv/
Tudskærvej 3,55.689437,12.470427,11998000,Villa,6,1939,mellem,"1,02",363,425,173,69352,C,https://www.dingeo.dk/adresse/2720-vanl%C3%B8se/tudsk%C3%A6rvej-3/
"Skjulhøj Allé 11, 2. th",55.692613,12.482681,2495000,Ejerlejlighed,2,1939,mellem,776,176,140,59,42288,D,https://www.dingeo.dk/adresse/2720-vanl%C3%B8se/skjulh%C3%B8j%20all%C3%A9-11/2-th/
"Jernbane Allé 22, 1. tv",55.68504,12.492703,2595000,Ejerlejlighed,2,1939,lav,330,131,176,60,43250,D,https://www.dingeo.dk/adresse/2720-vanl%C3%B8se/jernbane%20all%C3%A9-22/1-tv/
"Vinkelager 27, 4. th",55.680317,12.48656,4995000,Ejerlejlighed,4,,lav,911,89,141,96,52031,C,https://www.dingeo.dk/adresse/2720-vanl%C3%B8se/vinkelager-27/4-th/
"Dybendalsvej 73, 2. th",55.694759,12.49944,3195000,Ejerlejlighed,3,1957,lav,898,66,215,73,43767,C,https://www.dingeo.dk/adresse/2720-vanl%C3%B8se/dybendalsvej-73/2-th/
Holsteinborgvej 5,55.697079,12.483095,6995000,Villa,5,1927,mellem,"1,15",171,608,105,66619,F,https://www.dingeo.dk/adresse/2720-vanl%C3%B8se/holsteinborgvej-5/
"Skjulhøj Allé 30, 2. tv",55.693889,12.482674,2795000,Ejerlejlighed,3,,mellem,877,66,260,65,43000,D,https://www.dingeo.dk/adresse/2720-vanl%C3%B8se/skjulh%C3%B8j%20all%C3%A9-30/2-tv/
Slotsherrensvej 65,55.697594,12.481553,3795000,Villa,4,1932,mellem,"1,25",184,653,85,44647,C,https://www.dingeo.dk/adresse/2720-vanl%C3%B8se/slotsherrensvej-65/
