Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Carl Brissonsvej 18,55.980483,11.982527,1495000,Fritidshus,6,1976,lav,"2,62",1557,2.339,107,13971,N/A,https://www.dingeo.dk/adresse/3370-melby/carl%20brissonsvej-18/
Poul Reumertsvej 54,55.985904,11.977345,1195000,Fritidshus,4,1973,lav,"3,15",919,2.314,72,16597,N/A,https://www.dingeo.dk/adresse/3370-melby/poul%20reumertsvej-54/
Muldstensvænget 8,56.003773,11.953508,3195000,Fritidshus,3,2007,lav,"5,51",1589,1.216,75,42600,N/A,https://www.dingeo.dk/adresse/3370-melby/muldstensv%C3%A6nget-8/
Muldbjergvej 12,56.001949,11.949521,2445000,Fritidshus,2,1965,mellem,"5,59",1636,1.531,40,61125,N/A,https://www.dingeo.dk/adresse/3370-melby/muldbjergvej-12/
Nannasvej 9,55.990281,11.993868,2295000,Fritidshus,3,1970,mellem,"2,59",1226,2.041,89,25786,N/A,https://www.dingeo.dk/adresse/3370-melby/nannasvej-9/
Hagelundsstien 4,56.005031,11.967578,2800000,Fritidshus,4,1944,lav,"4,93",976,859,85,32941,N/A,https://www.dingeo.dk/adresse/3370-melby/hagelundsstien-4/
Lindebjergvej 43,56.002469,11.966642,5395000,Fritidshus,3,1996,lav,"4,78",1072,1.131,160,33718,N/A,https://www.dingeo.dk/adresse/3370-melby/lindebjergvej-43/
Elmelunden 7,56.001651,11.93653,3695000,Fritidshus,5,1972,mellem,"6,27",2078,2.127,88,41988,N/A,https://www.dingeo.dk/adresse/3370-melby/elmelunden-7/
Elmelunden 22,56.00062,11.933185,4195000,Fritidshus,6,1974,mellem,"6,40",2022,2.058,126,33293,N/A,https://www.dingeo.dk/adresse/3370-melby/elmelunden-22/
Schiøler Lincksvej 15,55.980045,11.985945,2495000,Fritidshus,4,2008,lav,"2,40",1348,2.118,112,22276,N/A,https://www.dingeo.dk/adresse/3370-melby/schi%C3%B8ler%20lincksvej-15/
Elna Lassensvej 48,55.982109,11.984505,2695000,Fritidshus,4,2006,mellem,"2,56",1420,2.235,127,21220,N/A,https://www.dingeo.dk/adresse/3370-melby/elna%20lassensvej-48/
Sigynsvej 47,55.985809,11.991255,1995000,Fritidshus,3,1972,mellem,"2,39",1073,1.936,92,21684,N/A,https://www.dingeo.dk/adresse/3370-melby/sigynsvej-47/
Bakkely 14,56.003062,11.969387,1995000,Fritidshus,4,1965,lav,"4,70",911,1.098,46,43369,N/A,https://www.dingeo.dk/adresse/3370-melby/bakkely-14/
Fenrisvej 9,55.991273,11.985628,1995000,Fritidshus,5,1968,mellem,"3,05",1018,1.955,156,12788,N/A,https://www.dingeo.dk/adresse/3370-melby/fenrisvej-9/
Hans Kurtsvej 30,55.98567,11.977629,1795000,Fritidshus,4,1972,lav,"3,12",950,2.328,105,17095,N/A,https://www.dingeo.dk/adresse/3370-melby/hans%20kurtsvej-30/
Evetoftevej 143,55.988057,11.976641,2995000,Villa,5,1970,lav,"3,30",696,2.319,166,18042,D,https://www.dingeo.dk/adresse/3370-melby/evetoftevej-143/
Tollerupvej 34,55.995469,11.96357,2349000,Villa,6,1979,høj,"4,45",489,1.903,154,15253,F,https://www.dingeo.dk/adresse/3370-melby/tollerupvej-34/
Højbovej 3,55.997378,11.973296,1995000,Villa,4,1939,mellem,"4,08",531,1.687,83,24036,D,https://www.dingeo.dk/adresse/3370-melby/h%C3%B8jbovej-3/
Egelunden 30,55.994547,11.945319,2495000,Fritidshus,3,1980,mellem,"5,41",1255,1.338,80,31187,N/A,https://www.dingeo.dk/adresse/3370-melby/egelunden-30/
Anna Borgsvej 5,55.979642,11.975101,1695000,Fritidshus,4,1973,mellem,"3,05",1519,2.170,71,23873,N/A,https://www.dingeo.dk/adresse/3370-melby/anna%20borgsvej-5/
