Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
"Skodsborgparken 36, 3. th",55.824158,12.57274,7995000,Ejerlejlighed,4,,lav,"2,82",2015,2.227,122,65532,C,https://www.dingeo.dk/adresse/2942-skodsborg/skodsborgparken-36/3-th/
"Skodsborgvej 412, st. tv",55.820678,12.573429,3995000,Ejerlejlighed,2,1983,høj,"2,73",2003,2.229,94,42500,C,https://www.dingeo.dk/adresse/2942-skodsborg/skodsborgvej-412/st-tv/
"Skodsborg Strandvej 227, 1. 11",55.828657,12.573759,2998000,Ejerlejlighed,1,,lav,"3,10",2185,2.213,46,65173,D,https://www.dingeo.dk/adresse/2942-skodsborg/skodsborg%20strandvej-227/1-11/
Skodsborg Strandvej 23,55.809726,12.578089,20000000,Villa,9,1918,mellem,"2,99",1247,2.783,254,78740,G,https://www.dingeo.dk/adresse/2942-skodsborg/skodsborg%20strandvej-23/
"Høje Skodsborgvej 12, 2. tv",55.827611,12.573138,4595000,Ejerlejlighed,3,,lav,"3,01",2113,2.245,79,58164,D,https://www.dingeo.dk/adresse/2942-skodsborg/h%C3%B8je%20skodsborgvej-12/2-tv/
"Høje Skodsborgvej 12, 1. th",55.827611,12.573138,6690000,Ejerlejlighed,4,1936,lav,"3,01",2113,2.245,121,55289,D,https://www.dingeo.dk/adresse/2942-skodsborg/h%C3%B8je%20skodsborgvej-12/1-th/
"Skodsborg Strandvej 225B, st. tv",55.828478,12.573763,17500000,Ejerlejlighed,4,,lav,"3,09",2179,2.224,244,71721,D,https://www.dingeo.dk/adresse/2942-skodsborg/skodsborg%20strandvej-225b/st-tv/
Skodsborg Strandvej 68,55.812443,12.576647,15900000,Villa,5,,mellem,"2,86",1355,2.583,116,137068,N/A,https://www.dingeo.dk/adresse/2942-skodsborg/skodsborg%20strandvej-68/
"Høje Skodsborgvej 10, 2. th",55.827479,12.573093,4395000,Ejerlejlighed,3,,lav,"3,00",2106,2.251,79,55632,D,https://www.dingeo.dk/adresse/2942-skodsborg/h%C3%B8je%20skodsborgvej-10/2-th/
"Høje Skodsborgvej 20, 2. tv",55.828279,12.573295,4490000,Ejerlejlighed,2,,lav,"3,05",2144,2.211,93,48279,D,https://www.dingeo.dk/adresse/2942-skodsborg/h%C3%B8je%20skodsborgvej-20/2-tv/
Enrumvej 3,55.838274,12.570989,12000000,Villa,5,1937,meget høj,"3,63",1491,1.383,130,92307,D,https://www.dingeo.dk/adresse/2942-skodsborg/enrumvej-3/
Skodsborg Strandvej 200,55.824953,12.574528,42000000,Villa,7,1907,lav,"2,95",2138,2.356,279,150537,E,https://www.dingeo.dk/adresse/2942-skodsborg/skodsborg%20strandvej-200/
Skodsborg Strandvej 174,55.822338,12.574615,19800000,Villa,7,1727,lav,"2,86",2124,2.315,173,114450,D,https://www.dingeo.dk/adresse/2942-skodsborg/skodsborg%20strandvej-174/
"Skodsborg Strandvej 155B, 1. th",55.821295,12.574294,2495000,Ejerlejlighed,2,1935,høj,"2,80",2088,2.286,60,41583,D,https://www.dingeo.dk/adresse/2942-skodsborg/skodsborg%20strandvej-155b/1-th/
"Skodsborg Strandvej 145A, 1. th",55.820042,12.573561,5750000,Ejerlejlighed,5,,høj,"2,72",1942,2.237,162,35493,C,https://www.dingeo.dk/adresse/2942-skodsborg/skodsborg%20strandvej-145a/1-th/
