Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Humlehaven 8,55.932963,12.308659,2695000,Ejerlejlighed,3,,lav,408,317,357,85,31705,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/humlehaven-8/
Tjærebyvej 9,55.931413,12.216612,4495000,Villa,6,1840,meget lav,"3,95",2926,3.070,192,23411,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/tj%C3%A6rebyvej-9/
Attemosevej 1,55.901287,12.250717,9950000,Landejendom,14,1864,meget høj,"4,50",2102,3.263,468,21260,A2010,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/attemosevej-1/
Gulspurvevej 8,55.945967,12.257396,3295000,Villa,4,1964,lav,"1,44",380,455,102,32303,D,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/gulspurvevej-8/
"Gl. Holmegårdsvej 33, st. tv",55.94276,12.312432,2445000,Ejerlejlighed,4,1970,lav,"1,49",736,1.180,89,27471,D,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/gl.%20holmeg%C3%A5rdsvej-33/st-tv/
"Hostrupsvej 27, 5. th",55.928333,12.301011,2245000,Ejerlejlighed,2,,lav,242,434,209,60,37416,N/A,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/hostrupsvej-27/5-th/
Smedievej 63,55.934494,12.349549,4495000,Villa,4,1973,lav,"1,05",367,541,143,31433,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/smedievej-63/
Ved Skansebakken 103,55.93331,12.334709,2245000,Rækkehus,2,100 MBit,lav,276,269,265,53,42358,N/A,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/ved%20skansebakken-103/
Jespervej 5,55.935802,12.31429,2995000,Villa,9,1906,mellem,884,447,482,181,16546,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/jespervej-5/
Tirsdagsengen 46,55.928058,12.275372,1395000,Fritidshus,3,,lav,"1,26",1265,605,50,27900,N/A,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/tirsdagsengen-46/
Regnbuen 61,55.939631,12.262465,4395000,Rækkehus,4,2017,lav,923,212,322,133,33045,A,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/regnbuen-61/
Slotsvænget 16,55.939105,12.309197,6495000,Villa,5,,lav,"1,04",719,968,132,49204,N/A,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/slotsv%C3%A6nget-16/
Brødeskovparken 95,55.88849,12.281955,4650000,Villa,6,2001,mellem,"4,79",558,3.528,155,30000,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/br%C3%B8deskovparken-95/
Brødeskovparken 14,55.88814,12.285469,4195000,Villa,5,2002,mellem,"4,78",775,3.540,160,26218,B,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/br%C3%B8deskovparken-14/
"Solbakken 2D, 1. th",55.934176,12.316213,2550000,Ejerlejlighed,3,,mellem,870,413,283,98,26020,B,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/solbakken-2d/1-th/
Kongens Vænge 263,55.943093,12.346371,3495000,Rækkehus,4,2006,mellem,"1,56",259,1.461,98,35663,B,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/kongens%20v%C3%A6nge-263/
Tirsdagsvænget 21,55.92847,12.284922,1645000,Fritidshus,2,,mellem,971,737,474,68,24191,N/A,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/tirsdagsv%C3%A6nget-21/
Gadekærvej 11,55.903314,12.240495,2995000,Villa,4,,meget lav,"4,63",2731,2.900,138,21702,N/A,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/gadek%C3%A6rvej-11/
Enghavegårdsvej 40,55.888947,12.270847,2999000,Villa,3,1969,høj,"4,96",226,3.654,117,25632,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/enghaveg%C3%A5rdsvej-40/
Fuglefængervej 9,55.941625,12.281011,4145000,Villa,4,1973,mellem,357,211,91,154,26915,E,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/fuglef%C3%A6ngervej-9/
Damvejen 18,55.963758,12.252349,9750000,Landejendom,6,1940,høj,"3,12",1403,1.643,256,38085,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/damvejen-18/
"Fredskovhellet 24, st. th",55.932043,12.337787,2350000,Ejerlejlighed,4,1963,lav,260,197,245,110,21363,D,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/fredskovhellet-24/st-th/
Viemosevej 3,55.949362,12.261677,5995000,Villa,6,2006,lav,"1,47",321,186,154,38928,B,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/viemosevej-3/
Brødeskovvej 25,55.894743,12.312571,5895000,Villa,4,1955,meget lav,"3,81",1545,3.131,159,37075,A,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/br%C3%B8deskovvej-25/
Jespervej 259,55.945996,12.342454,2995000,Villa,4,1940,lav,"1,76",649,1.748,105,28523,E,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/jespervej-259/
Åmosevej 5,55.926018,12.299866,4345000,Villa,4,1910,mellem,486,443,352,124,35040,D,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/%C3%A5mosevej-5/
Vangeledet 3,55.942254,12.276538,4595000,Villa,5,,mellem,317,146,283,161,28540,N/A,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/vangeledet-3/
"Nordre Jernbanevej 3B, st. th",55.931523,12.307702,2995000,Ejerlejlighed,3,,lav,254,218,189,98,30561,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/nordre%20jernbanevej-3b/st-th/
Hansensvej 19,55.926188,12.304348,5495000,Villa,6,1952,mellem,443,170,451,140,39250,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/hansensvej-19/
Gl. Holmegårdsvej 73E,55.942409,12.314101,1145000,Ejerlejlighed,1,,lav,"1,49",637,1.102,41,27926,D,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/gl.%20holmeg%C3%A5rdsvej-73e/
Fasanvej 18,55.95283,12.252241,5395000,Villa,8,1976,lav,"2,17",1034,782,188,28696,E,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/fasanvej-18/
"Hostrupsvej 23, 4. th",55.928233,12.301405,1995000,Ejerlejlighed,3,1936,lav,261,409,237,74,26959,D,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/hostrupsvej-23/4-th/
Bøgekrogen 2,55.96875,12.295235,4395000,Villa,6,,lav,"3,46",1147,2.848,143,30734,N/A,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/b%C3%B8gekrogen-2/
Stutmestervej 12A,55.937196,12.292182,4795000,Villa,5,1955,lav,897,409,177,151,31754,D,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/stutmestervej-12a/
"Fredskovhellet 2H, 2. 55",55.933013,12.336274,1095000,Ejerlejlighed,1,1972,lav,273,239,259,52,21057,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/fredskovhellet-2h/2-55/
Viemosevej 6,55.950829,12.261217,7495000,Villa,6,2005,lav,"1,62",445,170,172,43575,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/viemosevej-6/
"Brickasvej 16, kl. ",55.936306,12.284549,1895000,Ejerlejlighed,3,1943,lav,594,580,492,88,21534,D,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/brickasvej-16/kl-/
Jespervej 200,55.943898,12.338386,5295000,Villa,4,1962,mellem,"1,47",494,1.461,130,40730,D,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/jespervej-200/
Ålholmparken 30,55.937045,12.261398,3595000,Rækkehus,4,1973,lav,"1,03",53,593,135,26629,B,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/%C3%A5lholmparken-30/
Solbuen 107,55.936446,12.251121,5995000,Villa,6,2009,lav,"1,68",681,905,163,36779,A2010,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/solbuen-107/
Fuglefængervej 10,55.941448,12.280819,3795000,Villa,4,1973,mellem,335,216,96,133,28533,D,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/fuglef%C3%A6ngervej-10/
Hammersholt Byvej 33,55.892765,12.328628,4495000,Villa,7,1927,mellem,"2,97",973,2.311,194,23170,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/hammersholt%20byvej-33/
Gl. Frederiksborgvej 80,55.903166,12.342598,3595000,Villa,4,1973,mellem,"3,12",485,2.915,113,31814,C,https://www.dingeo.dk/adresse/3400-hiller%C3%B8d/gl.%20frederiksborgvej-80/
