Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Baunevænget 62,55.973906,12.342379,4695000,Villa,5,1972,høj,"3,65",467,350,177,26525,C,https://www.dingeo.dk/adresse/3480-fredensborg/baunev%C3%A6nget-62/
Zoarsvej 5,55.978372,12.388697,6325000,Villa,5,1967,mellem,658,793,887,136,46507,D,https://www.dingeo.dk/adresse/3480-fredensborg/zoarsvej-5/
Kirsebærhaven 11,55.970161,12.398305,4650000,Villa,6,1970,mellem,983,557,890,154,30194,E,https://www.dingeo.dk/adresse/3480-fredensborg/kirseb%C3%A6rhaven-11/
Nødebo Overdrev 2,55.95231,12.354444,12500000,Villa,6,2016,meget lav,"2,71",1360,2.534,224,55803,A2020,https://www.dingeo.dk/adresse/3480-fredensborg/n%C3%B8debo%20overdrev-2/
Vilhelmsro 423,55.96219,12.419379,4295000,Rækkehus,4,1986,mellem,"2,28",705,721,120,35791,B,https://www.dingeo.dk/adresse/3480-fredensborg/vilhelmsro-423/
Slotsvænget 23,55.977892,12.390564,5400000,Villa,4,,mellem,550,663,776,116,46551,N/A,https://www.dingeo.dk/adresse/3480-fredensborg/slotsv%C3%A6nget-23/
Præstevej 2,55.968908,12.407125,3895000,Villa,4,,mellem,"1,24",507,424,148,26317,N/A,https://www.dingeo.dk/adresse/3480-fredensborg/pr%C3%A6stevej-2/
Helsingørsvej 7,55.979411,12.404191,4995000,Villa,6,1877,lav,335,113,92,360,13875,D,https://www.dingeo.dk/adresse/3480-fredensborg/helsing%C3%B8rsvej-7/
Lønholtvej 10,55.94797,12.447487,13995000,Landejendom,8,1800,meget lav,"3,90",2792,3.095,279,50161,C,https://www.dingeo.dk/adresse/3480-fredensborg/l%C3%B8nholtvej-10/
Kastanie Alle 6,55.9861,12.349786,13995000,Villa,6,1910,mellem,"3,23",477,1.088,252,55535,C,https://www.dingeo.dk/adresse/3480-fredensborg/kastanie%20alle-6/
Asminderødgade 46A,55.96995,12.407173,4995000,Ejerlejlighed,6,1890,mellem,"1,13",397,533,169,29556,D,https://www.dingeo.dk/adresse/3480-fredensborg/asminder%C3%B8dgade-46a/
Benediktevej 44,55.969248,12.410958,3795000,Rækkehus,4,,mellem,"1,33",456,445,146,25993,A2015,https://www.dingeo.dk/adresse/3480-fredensborg/benediktevej-44/
Dannevang 347,55.972078,12.42542,3450000,Rækkehus,4,1980,lav,"1,85",411,1.262,117,29487,B,https://www.dingeo.dk/adresse/3480-fredensborg/dannevang-347/
Langstrupvej 11,55.956974,12.452059,3795000,Villa,3,1960,meget lav,"4,14",2302,2.868,137,27700,C,https://www.dingeo.dk/adresse/3480-fredensborg/langstrupvej-11/
Præstemosevej 30,55.961068,12.394061,16000000,Villa,6,1960,høj,"2,02",1105,1.089,248,64516,B,https://www.dingeo.dk/adresse/3480-fredensborg/pr%C3%A6stemosevej-30/
Benediktevej 42,55.96924,12.410872,3995000,Rækkehus,5,,mellem,"1,32",456,443,139,28741,A,https://www.dingeo.dk/adresse/3480-fredensborg/benediktevej-42/
Danstrupvej 1,55.987925,12.439134,5990000,Villa,7,1947,meget høj,"2,74",1768,2.509,194,30876,A2015,https://www.dingeo.dk/adresse/3480-fredensborg/danstrupvej-1/
Rønnevej 8,55.969638,12.374765,5100000,Villa,5,1974,mellem,"1,86",651,2.058,172,29651,E,https://www.dingeo.dk/adresse/3480-fredensborg/r%C3%B8nnevej-8/
Solvænget 14,55.974354,12.402167,3795000,Villa,5,1933,lav,556,174,527,177,21440,D,https://www.dingeo.dk/adresse/3480-fredensborg/solv%C3%A6nget-14/
Plantagevej 29A,55.975869,12.410615,3750000,Villa,4,1974,lav,820,297,623,134,27985,D,https://www.dingeo.dk/adresse/3480-fredensborg/plantagevej-29a/
Ved Skoven 27,55.976832,12.355954,2575000,Fritidshus,2,1966,lav,"2,75",778,704,50,51500,N/A,https://www.dingeo.dk/adresse/3480-fredensborg/ved%20skoven-27/
Sportsvej 34B,55.977769,12.344319,5495000,Villa,6,2005,høj,"3,48",38,123,187,29385,A2015,https://www.dingeo.dk/adresse/3480-fredensborg/sportsvej-34b/
Asmundshøj 311,55.967634,12.414659,3995000,Villa,6,1967,mellem,"1,61",428,418,154,25941,D,https://www.dingeo.dk/adresse/3480-fredensborg/asmundsh%C3%B8j-311/
Slotsvænget 29,55.97761,12.389734,7200000,Villa,6,1965,mellem,609,697,834,209,34449,D,https://www.dingeo.dk/adresse/3480-fredensborg/slotsv%C3%A6nget-29/
Lindevej 12,55.971174,12.375929,5400000,Villa,3,1964,høj,"1,71",804,1.911,112,48214,C,https://www.dingeo.dk/adresse/3480-fredensborg/lindevej-12/
Slotsvænget 26,55.977778,12.389036,8450000,Villa,6,1977,mellem,648,745,874,206,41019,C,https://www.dingeo.dk/adresse/3480-fredensborg/slotsv%C3%A6nget-26/
Nørredamsvej 9,55.978901,12.409998,6250000,Villa,5,1905,lav,702,278,461,206,30339,C,https://www.dingeo.dk/adresse/3480-fredensborg/n%C3%B8rredamsvej-9/
Kongens Have 1,55.970997,12.34273,1995000,Villa,4,1777,lav,"3,69",783,649,110,18136,G,https://www.dingeo.dk/adresse/3480-fredensborg/kongens%20have-1/
Kratbjerg 105,55.969855,12.390701,8200000,Villa,4,1910,høj,"1,15",821,1.274,141,58156,C,https://www.dingeo.dk/adresse/3480-fredensborg/kratbjerg-105/
Grønholtvej 15,55.944115,12.380889,5300000,Villa,5,1900,meget lav,"3,31",2181,2.695,178,29775,C,https://www.dingeo.dk/adresse/3480-fredensborg/gr%C3%B8nholtvej-15/
Holmeskovvej 9A,55.990408,12.412229,8500000,Landejendom,6,1837,høj,"1,52",412,1.379,162,52469,N/A,https://www.dingeo.dk/adresse/3480-fredensborg/holmeskovvej-9a/
Asmundshøj 235,55.968005,12.413347,3595000,Villa,5,1969,mellem,"1,53",491,386,140,25678,D,https://www.dingeo.dk/adresse/3480-fredensborg/asmundsh%C3%B8j-235/
Sørupvej 19,55.975802,12.379202,5990000,Villa,5,1930,høj,"1,31",1313,1.532,144,41597,C,https://www.dingeo.dk/adresse/3480-fredensborg/s%C3%B8rupvej-19/
Langerødvej 14,55.983731,12.456394,3995000,Villa,5,1860,mellem,"3,70",629,3.451,117,34145,F,https://www.dingeo.dk/adresse/3480-fredensborg/langer%C3%B8dvej-14/
"Nørredamsvej 12B, 1. ",55.978257,12.409913,4300000,Ejerlejlighed,6,,lav,702,304,467,149,28859,E,https://www.dingeo.dk/adresse/3480-fredensborg/n%C3%B8rredamsvej-12b/1-/
Hillerødvejen 88,55.964538,12.363333,60000000,Landejendom,8,1900,meget lav,"2,78",903,1.790,580,103448,A,https://www.dingeo.dk/adresse/3480-fredensborg/hiller%C3%B8dvejen-88/
Nødebo Skovvænge 9,55.97532,12.348875,4450000,Villa,4,1971,høj,"3,22",435,297,142,31338,D,https://www.dingeo.dk/adresse/3480-fredensborg/n%C3%B8debo%20skovv%C3%A6nge-9/
Søvej 3,55.976264,12.347691,4995000,Villa,4,1938,høj,"3,28",309,185,190,26289,D,https://www.dingeo.dk/adresse/3480-fredensborg/s%C3%B8vej-3/
Dronningens Kovang 10,55.991696,12.392284,6150000,Villa,3,1940,høj,"1,47",903,1.537,114,53947,N/A,https://www.dingeo.dk/adresse/3480-fredensborg/dronningens%20kovang-10/
Smedevej 3B,55.984964,12.428548,6250000,Villa,6,,lav,"2,00",1526,1.760,178,35112,N/A,https://www.dingeo.dk/adresse/3480-fredensborg/smedevej-3b/
Grønholtvej 51B,55.945342,12.420689,6450000,Villa,6,1985,høj,"3,99",2558,2.331,194,33247,D,https://www.dingeo.dk/adresse/3480-fredensborg/gr%C3%B8nholtvej-51b/
"Smøgen 7, 2. ",55.978913,12.398402,2400000,Ejerlejlighed,2,,lav,38,432,266,75,32000,D,https://www.dingeo.dk/adresse/3480-fredensborg/sm%C3%B8gen-7/2-/
Skovsvinget 4,55.970583,12.374566,5995000,Villa,5,1964,mellem,"1,81",756,2.008,177,33870,C,https://www.dingeo.dk/adresse/3480-fredensborg/skovsvinget-4/
Sørupvej 37,55.969622,12.371565,5400000,Villa,5,1994,mellem,"2,03",730,1.872,138,39130,D,https://www.dingeo.dk/adresse/3480-fredensborg/s%C3%B8rupvej-37/
Asminderødhave 133,55.97337,12.410369,4195000,Rækkehus,4,2017,lav,959,57,807,134,31305,A2015,https://www.dingeo.dk/adresse/3480-fredensborg/asminder%C3%B8dhave-133/
"Asminderødgade 42C, 1. ",55.970418,12.406898,2395000,Ejerlejlighed,3,1921,lav,"1,08",357,588,71,33732,C,https://www.dingeo.dk/adresse/3480-fredensborg/asminder%C3%B8dgade-42c/1-/
Maglegårdsvej 631,55.994298,12.39578,7495000,Rækkehus,7,1979,høj,"1,71",837,1.731,213,35187,C,https://www.dingeo.dk/adresse/3480-fredensborg/magleg%C3%A5rdsvej-631/
Vilhelmsro 410,55.963101,12.414,4695000,Villa,6,1979,mellem,"2,01",771,381,143,32832,B,https://www.dingeo.dk/adresse/3480-fredensborg/vilhelmsro-410/
"Stationsvej 9A, 1. ",55.977238,12.405817,3250000,Ejerlejlighed,4,,lav,478,276,292,112,29017,E,https://www.dingeo.dk/adresse/3480-fredensborg/stationsvej-9a/1-/
"Parken 15, st. tv",55.972479,12.406751,2075000,Ejerlejlighed,3,1965,lav,878,196,781,79,26265,C,https://www.dingeo.dk/adresse/3480-fredensborg/parken-15/st-tv/
Vilhelmsro 107,55.966244,12.417457,4295000,Villa,5,1973,mellem,"1,84",368,519,148,29020,F,https://www.dingeo.dk/adresse/3480-fredensborg/vilhelmsro-107/
Rådhushaven 4,55.979989,12.401022,3398000,Rækkehus,4,1980,lav,170,311,140,100,33980,C,https://www.dingeo.dk/adresse/3480-fredensborg/r%C3%A5dhushaven-4/
