Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Brændmosevej 22,55.559345,12.195075,2795000,Villa,5,1960,mellem,"3,32",2202,2.420,150,18633,E,https://www.dingeo.dk/adresse/2690-karlslunde/br%C3%A6ndmosevej-22/
Tofteholmen 37,55.574533,12.231868,4995000,Villa,4,1976,lav,"2,87",844,472,138,36195,A2010,https://www.dingeo.dk/adresse/2690-karlslunde/tofteholmen-37/
Hinbjerg 58,55.565543,12.254059,4195000,Villa,3,,mellem,"3,06",325,252,117,35854,N/A,https://www.dingeo.dk/adresse/2690-karlslunde/hinbjerg-58/
Ved Kæret 6,55.571772,12.223527,2795000,Villa,4,1920,lav,"3,47",386,191,176,15880,E,https://www.dingeo.dk/adresse/2690-karlslunde/ved%20k%C3%A6ret-6/
Højmarksvej 4,55.569075,12.254082,4475000,Villa,6,1962,mellem,"2,68",68,151,183,24453,D,https://www.dingeo.dk/adresse/2690-karlslunde/h%C3%B8jmarksvej-4/
H C Andersens Vej 12,55.554732,12.253978,10995000,Villa,6,,lav,"3,26",1389,349,211,52109,N/A,https://www.dingeo.dk/adresse/2690-karlslunde/h%20c%20andersens%20vej-12/
Hastrupvejen 22,55.567221,12.199037,4850000,Villa,6,1903,mellem,"3,48",1451,1.816,155,31290,E,https://www.dingeo.dk/adresse/2690-karlslunde/hastrupvejen-22/
Søen 75,55.563642,12.255099,4295000,Villa,3,,mellem,"3,25",538,473,117,36709,N/A,https://www.dingeo.dk/adresse/2690-karlslunde/s%C3%B8en-75/
Åsager 112,55.566883,12.24568,4295000,Rækkehus,3,1969,lav,"3,08",84,500,113,38008,C,https://www.dingeo.dk/adresse/2690-karlslunde/%C3%A5sager-112/
Degnevænget 12,55.557117,12.248546,4575000,Villa,5,1968,lav,"3,26",1054,385,147,31122,C,https://www.dingeo.dk/adresse/2690-karlslunde/degnev%C3%A6nget-12/
Benedikte Alle 20,55.563892,12.239192,4495000,Villa,4,1969,lav,"3,55",287,1.001,146,30787,D,https://www.dingeo.dk/adresse/2690-karlslunde/benedikte%20alle-20/
Nylandsvej 62,55.572156,12.221316,2995000,Villa,3,1890,lav,"3,55",252,337,123,24349,D,https://www.dingeo.dk/adresse/2690-karlslunde/nylandsvej-62/
Klinteparken 5,55.562238,12.269317,7250000,Villa,5,,høj,"2,74",501,515,169,42899,N/A,https://www.dingeo.dk/adresse/2690-karlslunde/klinteparken-5/
Søhøj 315,55.565905,12.228,3145000,Rækkehus,4,1978,lav,"3,70",860,638,107,29392,F,https://www.dingeo.dk/adresse/2690-karlslunde/s%C3%B8h%C3%B8j-315/
Bastebjerg 23,55.565874,12.24484,4495000,Villa,6,1967,lav,"3,20",150,583,204,22034,C,https://www.dingeo.dk/adresse/2690-karlslunde/bastebjerg-23/
Firhøj 62,55.569018,12.248316,2995000,Rækkehus,4,1974,lav,"2,80",288,350,110,27227,D,https://www.dingeo.dk/adresse/2690-karlslunde/firh%C3%B8j-62/
Bødkerstræde 3,55.570336,12.22471,4295000,Villa,4,1971,lav,"3,52",547,180,135,31814,C,https://www.dingeo.dk/adresse/2690-karlslunde/b%C3%B8dkerstr%C3%A6de-3/
Hovedgaden 35,55.570938,12.221627,4795000,Villa,6,1877,lav,"3,62",374,320,176,27244,C,https://www.dingeo.dk/adresse/2690-karlslunde/hovedgaden-35/
H C Andersens Vej 6,55.555008,12.252417,8495000,Villa,5,1962,lav,"3,22",1330,342,146,58184,C,https://www.dingeo.dk/adresse/2690-karlslunde/h%20c%20andersens%20vej-6/
Anne Marie Alle 8,55.565446,12.241304,4295000,Villa,4,1970,lav,"3,34",75,811,128,33554,C,https://www.dingeo.dk/adresse/2690-karlslunde/anne%20marie%20alle-8/
Bastebjerg 34,55.564234,12.246387,4595000,Villa,3,1965,lav,"3,34",260,594,104,44182,D,https://www.dingeo.dk/adresse/2690-karlslunde/bastebjerg-34/
Sognevejen 9,55.563506,12.209792,8995000,Landejendom,5,1966,mellem,"3,45",1279,1.393,189,47592,D,https://www.dingeo.dk/adresse/2690-karlslunde/sognevejen-9/
Hovedgaden 5,55.570009,12.227936,4295000,Villa,3,1963,lav,"3,41",728,197,100,42950,E,https://www.dingeo.dk/adresse/2690-karlslunde/hovedgaden-5/
Vildandevej 25,55.557192,12.24666,5295000,Villa,5,2001,lav,"3,20",1040,502,169,31331,B,https://www.dingeo.dk/adresse/2690-karlslunde/vildandevej-25/
Klintegårdsvej 24,55.564756,12.266377,4995000,Villa,9,1934,mellem,"2,64",167,274,256,19511,C,https://www.dingeo.dk/adresse/2690-karlslunde/klinteg%C3%A5rdsvej-24/
Præstevænget 28,55.556745,12.249511,4250000,Villa,5,1975,lav,"3,26",1102,338,138,30797,C,https://www.dingeo.dk/adresse/2690-karlslunde/pr%C3%A6stev%C3%A6nget-28/
Klintegården 9,55.561518,12.265439,3895000,Rækkehus,4,2005,mellem,"2,95",482,627,106,36745,C,https://www.dingeo.dk/adresse/2690-karlslunde/klinteg%C3%A5rden-9/
Søhøj 324,55.566358,12.227517,3195000,Rækkehus,3,1978,lav,"3,73",891,584,107,29859,C,https://www.dingeo.dk/adresse/2690-karlslunde/s%C3%B8h%C3%B8j-324/
Råbjerg 13,55.56575,12.245712,5495000,Villa,5,1965,lav,"3,20",116,537,181,30359,B,https://www.dingeo.dk/adresse/2690-karlslunde/r%C3%A5bjerg-13/
Agervej 12,55.563403,12.264781,6195000,Villa,8,1986,mellem,"2,82",270,456,261,23735,C,https://www.dingeo.dk/adresse/2690-karlslunde/agervej-12/
Toftholmsvej 23,55.557859,12.245306,6700000,Villa,6,1973,lav,"3,21",948,582,222,30180,C,https://www.dingeo.dk/adresse/2690-karlslunde/toftholmsvej-23/
Agergårdshaven 111,55.570451,12.267828,4550000,Rækkehus,4,2016,høj,"2,14",554,398,133,34210,A2015,https://www.dingeo.dk/adresse/2690-karlslunde/agerg%C3%A5rdshaven-111/
Granskovvej 13,55.559771,12.253361,4995000,Villa,7,1949,lav,"3,61",860,223,196,25484,D,https://www.dingeo.dk/adresse/2690-karlslunde/granskovvej-13/
Tofteholmen 18,55.573779,12.225353,6995000,Villa,7,1938,lav,"3,24",426,254,240,29145,C,https://www.dingeo.dk/adresse/2690-karlslunde/tofteholmen-18/
Granvænget 2,55.559065,12.259678,4750000,Villa,8,1911,lav,"3,39",813,359,172,27616,C,https://www.dingeo.dk/adresse/2690-karlslunde/granv%C3%A6nget-2/
Lyngkrogen 4,55.558472,12.255912,5095000,Villa,5,1910,lav,"3,60",985,115,153,33300,G,https://www.dingeo.dk/adresse/2690-karlslunde/lyngkrogen-4/
Jægerstræde 16,55.57183,12.221421,2295000,Villa,3,1963,lav,"3,57",284,326,79,29050,E,https://www.dingeo.dk/adresse/2690-karlslunde/j%C3%A6gerstr%C3%A6de-16/
Søen 59,55.563883,12.257052,4995000,Villa,7,1964,mellem,"3,13",525,492,216,23125,D,https://www.dingeo.dk/adresse/2690-karlslunde/s%C3%B8en-59/
Hovedgaden 10,55.570795,12.226456,3495000,Villa,4,,lav,"3,41",601,88,156,22403,N/A,https://www.dingeo.dk/adresse/2690-karlslunde/hovedgaden-10/
Sønderholmsvej 2,55.562333,12.24112,4895000,Villa,5,1962,lav,"3,54",420,983,131,37366,C,https://www.dingeo.dk/adresse/2690-karlslunde/s%C3%B8nderholmsvej-2/
Gængehaven 1,55.571221,12.25722,5295000,Rækkehus,5,2019,mellem,"2,40",360,454,138,38369,A,https://www.dingeo.dk/adresse/2690-karlslunde/g%C3%A6ngehaven-1/
Lykkesholm 24,55.572272,12.246899,3750000,Villa,4,,mellem,"2,50",630,647,125,30000,N/A,https://www.dingeo.dk/adresse/2690-karlslunde/lykkesholm-24/
Digetoften 9,55.569456,12.25646,4995000,Villa,5,1965,mellem,"2,60",179,271,147,33979,D,https://www.dingeo.dk/adresse/2690-karlslunde/digetoften-9/
Lykkesholm 38,55.571322,12.246576,4750000,Villa,5,1975,mellem,"2,61",529,584,181,26243,C,https://www.dingeo.dk/adresse/2690-karlslunde/lykkesholm-38/
Lykkesholm 28,55.571887,12.246836,3995000,Villa,4,1974,mellem,"2,54",591,617,151,26456,D,https://www.dingeo.dk/adresse/2690-karlslunde/lykkesholm-28/
Højvangen 7,55.566762,12.233012,3445000,Rækkehus,4,2007,lav,"3,48",546,677,99,34797,C,https://www.dingeo.dk/adresse/2690-karlslunde/h%C3%B8jvangen-7/
Højvangen 26,55.56782,12.234313,3495000,Rækkehus,4,2007,lav,"3,34",495,649,97,36030,B,https://www.dingeo.dk/adresse/2690-karlslunde/h%C3%B8jvangen-26/
Agergårdshaven 99,55.570661,12.267207,5000000,Rækkehus,4,2015,mellem,"2,16",551,429,136,36764,A2015,https://www.dingeo.dk/adresse/2690-karlslunde/agerg%C3%A5rdshaven-99/
Ahornvej 36,55.564262,12.263736,2695000,Villa,4,1951,mellem,"2,79",182,425,67,40223,D,https://www.dingeo.dk/adresse/2690-karlslunde/ahornvej-36/
Fugleparken 89,55.568493,12.241285,5350000,Villa,5,1973,lav,"3,04",264,774,175,30571,C,https://www.dingeo.dk/adresse/2690-karlslunde/fugleparken-89/
Østergårdsvej 9,55.571658,12.229011,4095000,Villa,5,1978,lav,"3,23",702,159,137,29890,C,https://www.dingeo.dk/adresse/2690-karlslunde/%C3%B8sterg%C3%A5rdsvej-9/
Agergårdshaven 49,55.569702,12.266931,4695000,Rækkehus,5,2016,mellem,"2,24",456,333,136,34522,A2015,https://www.dingeo.dk/adresse/2690-karlslunde/agerg%C3%A5rdshaven-49/
Benedikte Alle 23,55.562358,12.238612,3595000,Villa,5,1969,lav,"3,48",456,1.116,146,24623,E,https://www.dingeo.dk/adresse/2690-karlslunde/benedikte%20alle-23/
Hastrupvejen 18,55.567415,12.201248,10995000,Landejendom,6,1958,mellem,"3,52",1319,1.675,244,45061,D,https://www.dingeo.dk/adresse/2690-karlslunde/hastrupvejen-18/
Bygaden 2,55.553882,12.204527,3495000,Villa,2,1960,meget høj,"2,51",1711,2.365,86,40639,C,https://www.dingeo.dk/adresse/2690-karlslunde/bygaden-2/
Firhøj 10A,55.56842,12.251141,7195000,Villa,6,1907,lav,"2,80",197,158,251,28665,C,https://www.dingeo.dk/adresse/2690-karlslunde/firh%C3%B8j-10a/
Jens Nielsens Vej 5,55.559209,12.254755,5695000,Villa,6,,lav,"3,59",958,151,186,30618,N/A,https://www.dingeo.dk/adresse/2690-karlslunde/jens%20nielsens%20vej-5/
"Karlslunde Kysthave 7, 1. mf",55.565876,12.271281,4495000,Ejerlejlighed,3,2007,høj,"2,34",429,189,114,39429,B,https://www.dingeo.dk/adresse/2690-karlslunde/karlslunde%20kysthave-7/1-mf/
Rørhaven 38,55.572474,12.26442,6295000,Rækkehus,3,2017,mellem,"2,20",518,678,125,50360,A2015,https://www.dingeo.dk/adresse/2690-karlslunde/r%C3%B8rhaven-38/
Klintebakken 7,55.561369,12.267057,6995000,Villa,4,1977,høj,"2,90",520,618,176,39744,D,https://www.dingeo.dk/adresse/2690-karlslunde/klintebakken-7/
Bastebjerg 51,55.564852,12.249546,4245000,Villa,4,1964,lav,"3,21",255,406,161,26366,D,https://www.dingeo.dk/adresse/2690-karlslunde/bastebjerg-51/
Ræveholmsvej 34,55.558789,12.254786,5500000,Villa,9,,lav,"3,63",999,105,231,23809,N/A,https://www.dingeo.dk/adresse/2690-karlslunde/r%C3%A6veholmsvej-34/
Strandmarken 17,55.566094,12.258901,5895000,Villa,5,1966,mellem,"2,89",361,399,211,27938,D,https://www.dingeo.dk/adresse/2690-karlslunde/strandmarken-17/
Markersvænge 49,55.566278,12.259816,4795000,Villa,5,1966,mellem,"2,83",306,443,175,27400,D,https://www.dingeo.dk/adresse/2690-karlslunde/markersv%C3%A6nge-49/
Mejerivej 26,55.566966,12.216308,6995000,Villa,8,1958,mellem,"3,78",778,828,340,20573,C,https://www.dingeo.dk/adresse/2690-karlslunde/mejerivej-26/
Rørhaven 44,55.572129,12.264961,6295000,Rækkehus,4,2017,mellem,"2,18",513,630,125,50360,A2015,https://www.dingeo.dk/adresse/2690-karlslunde/r%C3%B8rhaven-44/
