Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Ganløsevej 4,55.829357,12.26992,6495000,Landejendom,4,1968,mellem,"1,09",911,1.036,140,46392,E,https://www.dingeo.dk/adresse/3540-lynge/ganl%C3%B8sevej-4/
Bjergagervej 3,55.847143,12.278653,3145000,Villa,4,1973,mellem,"1,01",407,979,129,24379,D,https://www.dingeo.dk/adresse/3540-lynge/bjergagervej-3/
Vrålyngen 10,55.848929,12.305031,7295000,Villa,4,1910,meget lav,"2,11",1411,2.109,218,33463,D,https://www.dingeo.dk/adresse/3540-lynge/vr%C3%A5lyngen-10/
Lynge Bygade 53,55.845695,12.280879,2995000,Villa,5,1960,mellem,869,202,843,115,26043,E,https://www.dingeo.dk/adresse/3540-lynge/lynge%20bygade-53/
Baunedalen 3,55.846133,12.281867,5350000,Villa,5,1999,mellem,931,180,907,160,33437,C,https://www.dingeo.dk/adresse/3540-lynge/baunedalen-3/
Højdevej 10,55.839345,12.27972,4495000,Villa,5,,mellem,185,417,178,164,27408,N/A,https://www.dingeo.dk/adresse/3540-lynge/h%C3%B8jdevej-10/
Svanevej 5,55.849937,12.31345,9745000,Landejendom,9,1900,mellem,"2,62",1812,2.081,197,49467,C,https://www.dingeo.dk/adresse/3540-lynge/svanevej-5/
Uggeløse Bygade 34,55.835092,12.270754,3695000,Villa,6,1971,mellem,560,531,518,143,25839,C,https://www.dingeo.dk/adresse/3540-lynge/uggel%C3%B8se%20bygade-34/
Bøgevangen 2,55.831561,12.31052,3595000,Villa,4,1999,høj,"2,20",2008,2.136,120,29958,C,https://www.dingeo.dk/adresse/3540-lynge/b%C3%B8gevangen-2/
Uggeløsegård 14,55.837257,12.26123,2550000,Rækkehus,4,1998,mellem,"1,06",808,1.046,117,21794,C,https://www.dingeo.dk/adresse/3540-lynge/uggel%C3%B8seg%C3%A5rd-14/
Rosenlundvej 6,55.827507,12.263859,11200000,Landejendom,10,1976,mellem,"1,47",956,1.420,373,30026,B,https://www.dingeo.dk/adresse/3540-lynge/rosenlundvej-6/
Vildroseparken 28,55.841177,12.287228,6645000,Villa,7,1997,mellem,690,471,692,201,33059,C,https://www.dingeo.dk/adresse/3540-lynge/vildroseparken-28/
Vassingerødvej 141,55.825551,12.30404,4995000,Villa,10,1901,mellem,"2,17",1894,2.147,264,18920,E,https://www.dingeo.dk/adresse/3540-lynge/vassinger%C3%B8dvej-141/
Bjergagervej 6,55.847097,12.277549,3595000,Villa,5,1981,mellem,"1,00",463,971,133,27030,B,https://www.dingeo.dk/adresse/3540-lynge/bjergagervej-6/
Højrisvej 17,55.831472,12.276757,7495000,Villa,7,1923,mellem,735,469,679,220,34068,C,https://www.dingeo.dk/adresse/3540-lynge/h%C3%B8jrisvej-17/
Pilebakken 9,55.841211,12.263946,3345000,Villa,6,1970,lav,952,614,923,180,18583,D,https://www.dingeo.dk/adresse/3540-lynge/pilebakken-9/
Birkevangen 11,55.83105,12.31791,8875000,Villa,9,2006,høj,"2,67",2480,1.707,268,33115,B,https://www.dingeo.dk/adresse/3540-lynge/birkevangen-11/
Baunesvinget 3,55.846377,12.280814,2985000,Villa,5,1962,mellem,942,247,916,120,24875,D,https://www.dingeo.dk/adresse/3540-lynge/baunesvinget-3/
Højrisvej 5,55.830773,12.276477,7845000,Villa,5,2005,mellem,814,548,758,213,36830,C,https://www.dingeo.dk/adresse/3540-lynge/h%C3%B8jrisvej-5/
"Femstykket 4, st. ",55.840859,12.278409,1595000,Villalejlighed,3,1900,mellem,312,358,284,90,17722,E,https://www.dingeo.dk/adresse/3540-lynge/femstykket-4/st-/
Solskrænten 7,55.836526,12.268081,2195000,Rækkehus,4,1964,mellem,645,477,620,98,22397,C,https://www.dingeo.dk/adresse/3540-lynge/solskr%C3%A6nten-7/
Uggeløse Bygade 134,55.839848,12.256786,2575000,Villa,4,1850,meget lav,"1,36",1045,1.333,98,26275,F,https://www.dingeo.dk/adresse/3540-lynge/uggel%C3%B8se%20bygade-134/
Nyvangsvej 4A,55.836357,12.270365,2995000,Villa,5,1946,mellem,513,409,482,93,32204,D,https://www.dingeo.dk/adresse/3540-lynge/nyvangsvej-4a/
Vinkelvej 32,55.836017,12.273508,3995000,Villa,5,,mellem,358,401,314,121,33016,N/A,https://www.dingeo.dk/adresse/3540-lynge/vinkelvej-32/
Uggeløse Bygade 77,55.838551,12.260158,3895000,Villa,6,1800,mellem,"1,13",840,1.108,127,30669,C,https://www.dingeo.dk/adresse/3540-lynge/uggel%C3%B8se%20bygade-77/
Tjørnebakken 2,55.840078,12.266943,5995000,Villa,7,1969,lav,730,401,702,233,25729,C,https://www.dingeo.dk/adresse/3540-lynge/tj%C3%B8rnebakken-2/
Bygmarken 7,55.844081,12.288157,3995000,Villa,5,1964,mellem,937,296,929,181,22071,D,https://www.dingeo.dk/adresse/3540-lynge/bygmarken-7/
Lynghøjvej 13,55.84165,12.276604,4695000,Villa,8,1961,mellem,406,310,372,260,18057,C,https://www.dingeo.dk/adresse/3540-lynge/lyngh%C3%B8jvej-13/
