Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Esrumvej 423,56.040747,12.436357,8750000,Landejendom,9,1860,mellem,"5,59",2455,4.608,277,31588,A2010,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/esrumvej-423/
Gæslingevej 39,56.036771,12.449414,4950000,Fritidshus,5,1914,mellem,"5,90",1796,5.017,148,33445,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/g%C3%A6slingevej-39/
Fredensborgvej 18,56.018748,12.447959,4295000,Villa,6,1817,høj,"5,40",368,5.246,246,17459,C,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/fredensborgvej-18/
Lottesmindevej 3,56.032793,12.435065,4995000,Villa,5,1961,mellem,"6,40",1748,5.494,167,29910,D,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/lottesmindevej-3/
Gransangervej 32,56.038183,12.446224,2995000,Fritidshus,5,1982,mellem,"5,76",1983,4.855,105,28523,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/gransangervej-32/
Sivsangervej 47,56.035571,12.437574,2095000,Fritidshus,4,1979,mellem,"6,14",1909,5.170,89,23539,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/sivsangervej-47/
Søgårdsvej 11,56.020255,12.447626,3995000,Villa,4,1963,høj,"5,53",323,5.376,104,38413,F,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/s%C3%B8g%C3%A5rdsvej-11/
Roarsvej 8,56.021811,12.449201,3185000,Villa,4,1965,høj,"5,73",251,5.575,128,24882,C,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/roarsvej-8/
Hjaltesvej 2,56.021792,12.452948,3495000,Villa,4,1963,høj,"5,86",123,5.704,120,29125,C,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/hjaltesvej-2/
Esrum Søvej 6,56.015477,12.427626,4495000,Villa,5,1877,mellem,"4,44",1695,4.323,199,22587,E,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/esrum%20s%C3%B8vej-6/
Skovhusvej 7,56.008491,12.47095,4875000,Villa,3,1800,meget lav,"4,97",1788,4.959,158,30854,C,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/skovhusvej-7/
Esrum Søvej 43,56.027462,12.420166,6475000,Villa,5,1970,mellem,"5,55",2200,5.467,168,38541,A2010,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/esrum%20s%C3%B8vej-43/
Gæslingevej 45B,56.03808,12.447492,2495000,Fritidshus,4,1987,mellem,"5,77",1957,4.867,75,33266,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/g%C3%A6slingevej-45b/
Aggebogårdsvej 9,56.039414,12.441342,3495000,Fritidshus,4,1999,mellem,"5,67",2199,4.726,118,29618,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/aggebog%C3%A5rdsvej-9/
Enebærvej 8,56.034706,12.453923,4995000,Fritidshus,7,2004,mellem,"6,12",1557,5.267,300,16650,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/eneb%C3%A6rvej-8/
Hornbækvej 410,56.016798,12.456543,11995000,Villa,11,1936,høj,"5,57",499,5.396,386,31075,C,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/hornb%C3%A6kvej-410/
Gransangervej 34,56.037979,12.446194,4995000,Fritidshus,3,1986,mellem,"5,79",1962,4.877,93,53709,A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/gransangervej-34/
Hjaltesvej 18,56.022539,12.454212,2795000,Villa,4,,høj,"5,98",228,5.817,130,21500,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/hjaltesvej-18/
Præstegårdsvej 16,56.020689,12.454037,4995000,Villa,6,1934,høj,"5,81",90,5.642,154,32435,C,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/pr%C3%A6steg%C3%A5rdsvej-16/
Fredensborgvej 1A,56.018479,12.452143,3495000,Villa,5,1930,høj,"5,54",248,5.373,114,30657,F,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/fredensborgvej-1a/
Storesøvej 11,56.035908,12.445135,2495000,Fritidshus,3,1972,mellem,"6,02",1755,5.107,84,29702,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/stores%C3%B8vej-11/
Rørsangervej 68,56.036814,12.439103,1490000,Fritidshus,3,1981,mellem,"5,98",1986,5.024,48,31041,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/r%C3%B8rsangervej-68/
Helgesvej 4,56.021119,12.449777,3275000,Villa,4,,høj,"5,69",188,5.530,157,20859,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/helgesvej-4/
Sivsangervej 91,56.036087,12.440589,1750000,Fritidshus,3,1998,mellem,"6,04",1873,5.098,49,35714,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/sivsangervej-91/
Fredensborgvej 5,56.018236,12.450611,2495000,Villa,4,1948,høj,"5,46",302,5.294,72,34652,E,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/fredensborgvej-5/
Kathøjvej 2,56.009593,12.456844,16000000,Landejendom,12,1845,meget lav,"5,01",1261,4.818,348,45977,D,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/kath%C3%B8jvej-2/
Løvsangervej 6,56.038184,12.441741,2295000,Fritidshus,4,1982,mellem,"5,80",2061,4.861,64,35859,N/A,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/l%C3%B8vsangervej-6/
Fredensborgvej 22,56.018718,12.447163,3495000,Villa,4,1953,høj,"5,37",412,5.216,147,23775,C,https://www.dingeo.dk/adresse/3080-tik%C3%B8b/fredensborgvej-22/
